,.CSI716567,.dMICN00000NUS,.dMIEF00000NUS,.dMIEF00000PUS,.dMIEM00000PEU,.dMIEU00000GEU,.dMIEU00000NEU,.dMIEU0000VGUS,.dMIEU2D000PEU,.dMIIN00000NUS,.dMIWO00000GUS,.dMIWO0000VNUS,.dMIWO0HC00GUS,.IBOFAHPC0,.IBXXCS2,.MERER00,.MERER01,.MERG0O1,.MERHE4M,.MIEF000I0GUS,.MIWD0000vNUS,.MIWO0002GGUS,.MIWO0IV00GUS,.RAVTRI,.RLGNET,.SP5MVT,.SPGTCLTR,.SPGTINTR,.SPHYDAN,.SPX,.STOXX50ER,.SXXGR,.TOPXDVNET,.WTDGITR,.XNDX,.XNDXNNRL,SYBA.DE,SYBU.DE,.TFRURANLLU,EURIBOR1M,EURIBOR3M,PWHEAMTUSDM
2021-07-08,1392.0,734.64,643.176,1316.246786,144.150703,305.234767,271.284663,13102.096,1171.219491,894.403,13201.35607,11043.945,536.40633,,,,,,,1922.37,3613.03,3350.28,357.84,11207.2418,5750.0636,24018.2769,2014.6059,5836.459,6915.3097,4320.82,8775.07,244.91,2853.58,612.74,17282.95,42326.17,64.12,95.294,1638.44,,,
2021-07-09,1386.02,742.315,644.199,1318.174554,146.499625,309.321698,274.916082,13340.96,1186.338227,894.871,13336.39164,11191.485,537.861715,,,,,,,1924.89,3637.79,3352.93,361.71,11387.3332,5799.0344,24183.6796,2016.2008,5863.0645,7017.8799,4369.55,8943.1,248.2,2841.78,618.71,17405.19,42924.35,64.068,94.854,1623.04,,,
2021-07-12,1405.98,746.898,648.449,1326.828778,147.453891,311.447783,276.805154,13414.809,1195.154831,896.44,13402.56125,11245.66,540.150088,,,,,,,1937.99,3655.39,3369.15,362.34,11427.2638,5810.3521,24198.0269,2041.8963,5875.9834,7037.0762,4384.63,8998.68,249.92,2902.63,619.52,17466.0,43223.47,64.124,94.766,1656.04,,,
2021-07-13,1409.56,760.025,654.711,1339.513664,147.48321,311.566035,276.910253,13335.748,1196.039134,902.195,13363.31338,11185.555,539.149743,,,,,,,1954.81,3668.1,3372.84,364.32,11329.4056,5799.6833,24132.2831,2023.1535,5832.5084,6966.6025,4369.21,9001.29,249.98,2923.9,618.43,17462.07,43203.75,64.108,95.202,1667.27,,,
2021-07-14,1395.31,756.25,654.2,1338.132431,147.504708,311.380822,276.745642,13318.48,1194.987998,902.979,13361.38089,11177.31,538.269157,,,,,,,1954.07,3679.91,3378.01,364.78,11301.7917,5805.3444,24225.0138,1976.678,5819.1852,6971.0041,4374.3,9012.14,249.77,2917.24,621.47,17492.47,43353.91,64.17,95.054,1666.76,,,
2021-07-15,1413.19,765.459,659.329,1348.483666,145.992894,308.37262,274.071573,13187.611,1183.645181,906.571,13295.89121,11148.443,535.798467,,,,,,,1969.49,3666.43,3369.83,363.8,11296.0202,5771.9582,24209.9122,1935.9385,5807.8723,6990.9789,4360.03,8917.38,247.4,2882.25,620.94,17368.33,42738.27,64.248,95.21,1647.46,,,
2021-07-16,1394.24,759.588,655.254,1340.081503,145.367156,307.365075,273.176099,13112.401,1179.824673,906.744,13213.46854,11075.388,537.389747,,,,,,,1958.71,3641.97,3373.82,362.48,11203.5921,5734.8842,24160.705,1926.0377,5821.0404,6954.0063,4327.16,8872.03,246.61,2871.22,618.55,17235.3,42083.33,64.348,95.368,1639.52,,,
2021-07-19,1397.2,746.479,644.136,1317.219978,141.861776,300.347578,266.927733,12706.956,1154.489173,896.061,12999.50025,10857.563,533.605256,,,,,,,1927.08,3595.23,3362.81,355.74,10988.1496,5671.7895,23856.7653,1905.0308,5683.7326,6830.6897,4258.49,8639.37,240.98,2833.98,610.72,17080.01,41324.17,64.386,95.866,1628.95,,,
2021-07-20,1396.63,742.103,641.163,1311.074291,142.652587,301.86301,268.274542,12754.179,1160.029732,893.581,13132.16406,10970.289,537.815174,,,,,,,1917.23,3621.27,3359.77,361.02,11185.107,5761.3101,24066.2994,1920.2204,5685.1468,6938.9692,4323.06,8700.52,242.24,2806.88,617.56,17290.28,42341.41,64.514,96.282,1605.29,,,
2021-07-21,1409.35,744.449,641.742,1312.149804,145.150717,306.78708,272.650707,13033.371,1177.995168,893.581,13267.009,11096.185,539.561721,,,,,,,1919.06,3651.42,3361.96,365.45,11298.267,5805.1825,24150.5006,1977.1515,5708.6757,6959.9001,4358.69,8855.22,246.24,2829.95,621.14,17424.61,42999.04,64.456,95.7,1612.39,,,
2021-07-22,1410.97,751.791,648.864,1326.376527,146.309741,308.225644,273.929202,13082.656,1183.784036,908.174,13310.944,11083.596,542.456396,,,,,,,1940.51,3670.3,3373.71,367.84,11247.4047,5843.5881,24190.1744,1986.3459,5739.5192,6909.4353,4367.48,8926.39,247.64,,621.55,17539.11,43563.88,64.566,95.954,,,,
2021-07-23,1393.64,731.434,641.534,1311.302425,148.016066,311.678465,276.989596,13168.726,1196.670078,910.319,13424.546,11133.61,547.72567,,,,,,,1920.81,3706.42,3388.74,373.68,11312.2541,5925.8335,24411.3878,1959.582,5772.6867,6979.3342,4411.79,9038.46,250.36,,626.47,17741.76,44568.55,64.608,95.89,,,,
2021-07-26,1352.16,689.69,626.397,1279.986531,147.933891,311.444942,276.77943,13294.122,1194.666147,909.13,13459.825,11184.924,544.406107,,,,,,,1879.86,3693.6,3391.08,372.58,11354.0804,5928.6124,24437.7648,1949.575,5799.08,7010.771,4422.3,9024.13,250.17,2861.47,626.68,17758.58,44651.95,64.58,95.606,1630.63,,,
2021-07-27,1305.14,649.384,612.95,1252.432714,146.672202,309.741197,275.265321,13253.741,1187.815103,903.4,13409.456,11189.532,545.787459,,,,,,,1842.21,3660.83,3395.46,370.34,11349.003,5869.3977,24468.8266,1929.754,5811.8138,7020.3477,4401.46,8941.07,248.82,2879.92,624.79,17560.19,43654.02,64.696,95.496,1648.09,,,
2021-07-28,1308.36,671.143,620.724,1268.207123,147.908557,311.761566,277.060812,13259.793,1195.463291,904.569,13412.259,11164.337,548.293327,,,,,,,1862.08,3670.37,3385.42,368.21,11351.7201,5883.2274,24373.8363,1972.7876,5814.3958,6995.332,4400.64,9025.1,250.47,2852.59,623.23,17631.96,44010.57,64.66,95.64,1627.31,,,
2021-07-29,1335.11,698.253,634.052,1295.412154,148.568304,313.41438,278.52899,13451.469,1200.936899,909.112,13502.345,11261.843,550.218448,,,,,,,1901.06,3697.75,3399.55,367.69,11429.6257,5893.1293,24492.2515,1979.8413,5858.0288,7049.4201,4419.15,9055.33,251.65,2864.31,626.86,17667.92,44189.19,64.644,95.166,1642.19,,,
2021-07-30,1323.35,686.959,625.485,1277.804958,147.638699,311.874053,277.160112,13304.703,1195.884562,906.69,13413.45,11193.979,549.739253,,,,,,,1877.08,3682.01,3389.0,363.08,11385.579,5849.5358,24430.6865,1973.2629,5800.295,7011.0748,4395.26,8994.89,250.52,2825.17,626.66,17564.35,43670.4,64.702,95.326,1617.29,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5562,-0.5448,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.87603
2021-08-02,1355.86,696.945,633.052,1293.111166,148.583497,313.645615,278.733453,13372.978,1202.251598,916.569,13447.88,11216.006,551.760671,,,,,,,1899.03,3690.76,3414.01,359.93,11357.8399,5844.3626,24403.5531,1981.2781,5825.8578,6991.084,4387.16,9055.0,251.99,2883.08,625.8,17568.73,43691.32,64.674,94.648,1657.62,,,
2021-08-03,1353.13,690.878,633.581,1294.178285,148.815107,314.368874,279.376205,13413.451,1205.003704,930.678,13515.213,11288.728,557.211344,,,,,,,1900.12,3707.96,3421.05,358.98,11449.2272,5884.7169,24561.4435,2011.3937,5824.6691,7054.1796,4423.15,9057.91,252.5,2869.85,631.83,17683.55,44262.16,64.74,94.834,1654.93,,,
2021-08-04,1368.08,698.092,638.39,1303.990846,149.746229,316.178148,280.983623,13437.555,1212.735168,934.799,13486.229,11209.895,555.912551,,,,,,,1913.51,3717.72,3401.0,358.52,11333.6363,5888.7386,24435.2628,2015.3304,5807.9274,6973.727,4402.66,9117.2,254.04,2855.42,626.77,17709.35,44391.0,64.8,94.86,1637.55,,,
2021-08-05,1359.94,689.43,636.553,1300.093401,150.434179,317.415215,282.082379,13463.609,1218.027587,936.146,13559.251,11254.868,555.799336,,,,,,,1908.71,3733.53,3405.46,362.39,11410.5097,5929.8399,24489.2888,2002.1565,5849.107,7005.0943,4429.1,9152.8,255.06,2866.64,628.47,17826.52,44975.38,64.832,94.878,1642.15,,,
2021-08-06,1353.07,686.606,632.858,1292.530116,150.868199,317.518864,282.174491,13458.566,1218.113184,933.032,13542.215,11290.765,552.744878,,,,,,,1898.19,3721.25,3386.47,362.76,11485.978,5905.2669,24507.7735,1993.2573,5833.2358,7042.0857,4436.52,9182.4,255.06,2867.17,628.98,17744.63,44557.39,64.65,94.934,1633.49,,,
2021-08-09,1366.92,692.478,633.719,1294.204292,151.021094,318.136199,282.723108,13453.309,1220.957501,930.913,13538.539,11278.165,555.242431,,,,,,,1899.29,3717.73,3391.47,362.09,11463.9682,5907.2073,24477.7181,2020.6409,5797.8154,7024.7963,4432.35,9188.12,255.45,,628.54,17772.99,44698.25,64.664,95.002,1664.97,,,
2021-08-10,1383.55,705.034,636.777,1300.331919,151.508257,319.229372,283.693455,13479.722,1225.098125,929.407,13549.238,11335.106,553.865025,,,,,,,1906.32,3716.51,3388.3,359.58,11531.7011,5879.7965,24427.0714,2022.0154,5820.0785,7074.12,4436.75,9211.61,256.34,2877.48,631.68,17679.59,44228.17,64.718,95.076,1635.78,,,
2021-08-11,1379.51,703.56,635.533,1297.583501,152.068914,320.564681,284.879199,13592.957,1229.950043,930.144,13595.356,11421.42,550.70878,,,,,,,1901.94,3717.29,3401.19,357.71,11606.1612,5869.803,24528.9745,2005.9363,5852.2636,7135.1597,4447.7,9252.32,257.43,2903.94,633.61,17649.92,44078.44,64.7,94.84,1651.3,,,
2021-08-12,1369.33,696.815,632.372,1290.91153,152.623228,321.241002,285.475902,13603.373,1231.810127,937.316,13626.603,11427.814,554.255738,,,,,,,1894.37,3722.66,3406.3,357.24,11615.0959,5900.7277,24581.5768,1980.1608,5846.5029,7128.0262,4460.83,9296.31,257.91,2903.15,634.82,17723.21,44442.19,64.74,94.986,1652.48,,,
2021-08-13,1363.43,687.946,627.472,1280.862878,152.840754,321.826285,285.994031,13702.837,1234.275278,944.463,13668.587,11452.315,558.12254,,,,,,,1879.44,3734.81,3428.3,358.42,11607.6343,5915.4008,24698.9826,1973.1525,5880.6328,7147.4912,4468.0,9304.88,258.46,2907.37,637.65,17779.44,44723.56,64.714,94.662,1661.88,,,
2021-08-16,1358.04,676.048,623.357,1272.187495,151.884581,320.076003,284.431003,13608.472,1227.955916,946.83,13655.662,11443.687,562.617205,,,,,,,1867.05,3745.01,3437.54,359.05,11607.4204,5927.6175,24833.1478,1951.5845,5876.914,7158.2762,4479.71,9244.9,257.19,2860.69,641.64,17785.61,44751.73,64.73,95.046,1646.09,,,
2021-08-17,1328.46,657.606,615.608,1255.778044,151.551263,320.378845,284.700119,13510.396,1228.975897,951.278,13561.232,11372.527,567.43343,,,,,,,1843.79,3717.01,3440.98,356.83,11545.7813,5872.4435,24816.6384,1930.7841,5831.0675,7117.2267,4448.08,9231.6,257.37,2846.79,639.44,17623.72,43936.51,64.682,95.47,1631.12,,,
2021-08-18,1342.73,663.686,618.502,1261.600124,151.714576,320.646079,284.937592,13539.724,1230.796475,951.716,13466.242,11284.807,562.724077,,,,,,,1853.36,3684.68,3417.27,354.18,11419.853,5816.9219,24538.3374,1951.5552,5832.5131,7028.0239,4400.27,9216.25,257.72,2859.19,631.71,17456.94,43099.53,64.776,95.476,1634.15,,,
2021-08-19,1336.66,644.327,604.2,1232.413436,149.40801,315.846636,280.672635,13275.478,1213.110567,951.716,13404.03,11199.56,564.051001,,,,,,,1811.56,3685.95,3425.92,353.8,11377.8432,5836.7485,24687.7276,1944.7048,5795.6225,7003.2055,4405.8,9073.91,253.95,2819.44,633.91,17547.07,43543.07,64.764,95.772,1614.46,,,
2021-08-20,1311.16,634.584,598.513,1220.778494,149.907276,316.855871,281.56841,13298.367,1216.902817,942.299,13478.034,11235.81,566.681909,,,,,,,1794.73,3709.56,3440.02,354.82,11455.5082,5899.934,24850.727,1971.1339,5811.8691,7056.2332,4441.67,9124.03,254.81,2794.9,637.54,17733.46,44467.85,64.85,95.9,1599.62,,,
2021-08-23,1331.93,644.401,606.783,1237.531487,150.9652,318.943424,283.423477,13446.708,1224.529276,946.447,13621.322,11315.851,568.381688,,,,,,,1819.58,3746.68,3455.43,359.54,11530.7483,5971.7465,24898.1745,1997.1365,5846.3877,7068.0253,4479.53,9187.65,256.47,2846.12,639.83,17992.25,45764.85,64.736,95.484,1629.87,,,
2021-08-24,1348.36,675.845,622.725,1270.010978,151.114415,318.902157,283.386806,13485.972,1223.774451,953.268,13662.909,11346.314,566.490567,,,,,,,1865.11,3760.34,3443.95,362.03,11572.3998,5986.2302,24845.3803,2014.4964,5872.6447,7064.1422,4486.23,9191.32,256.43,2874.43,637.83,18045.03,46032.98,64.744,95.272,1646.66,,,
2021-08-25,1355.46,676.756,625.371,1275.305659,151.223448,318.841365,283.332784,13495.466,1223.052669,954.763,13680.026,11375.432,564.86325,,,,,,,1873.92,3762.04,3429.64,360.83,11616.5911,5995.8056,24840.7983,2014.4766,5881.9711,7091.3847,4496.19,9198.01,256.46,2876.61,637.38,18058.51,46101.03,64.424,94.948,1641.72,,,
2021-08-26,1331.12,667.264,620.915,1266.134393,150.70241,317.862906,282.462954,13442.96,1219.291359,956.504,13612.924,11322.449,562.956048,,,,,,,1861.52,3742.09,3418.39,357.34,11539.2843,5962.8185,24706.3857,2000.1952,5846.4263,7029.6797,4470.0,9173.24,255.69,2876.14,634.2,17952.6,45559.54,64.412,94.908,1642.22,,,
2021-08-27,1336.65,665.009,624.132,1272.672844,151.319999,319.167137,283.6214,13524.578,1224.057739,969.202,13715.632,11395.137,562.788483,,,,,,,1871.77,3770.89,3428.07,360.8,11654.5433,6022.817,24872.4492,2009.3282,5894.5901,7095.016,4509.37,9219.68,256.78,2866.37,637.23,18134.06,46480.26,64.454,94.672,1638.02,,,
2021-08-30,1336.09,669.993,630.382,1285.389647,151.510018,319.332748,283.768567,13531.266,1224.955239,988.79,13773.424,11389.868,565.394356,,,,,,,1891.03,3799.36,3448.24,362.49,11618.9856,6084.2629,24957.5881,2032.7432,5897.7947,7093.4876,4528.79,9236.89,256.96,2898.68,639.91,18336.59,47517.19,64.51,94.794,1657.47,,,
2021-08-31,1334.0,686.987,641.858,1308.670457,151.228902,318.045232,282.623802,13482.522,1219.857591,1005.895,13751.461,11376.121,565.1166,,,,,,,1923.5,3793.86,3444.85,360.92,11616.4832,6066.8506,24975.7512,2029.7403,5905.4303,7100.4579,4522.68,9231.64,255.99,2914.54,638.49,18311.18,47383.46,64.244,94.824,1667.74,-0.5601,-0.5476,
2021-09-01,1343.51,693.515,643.731,1312.441392,152.395683,319.614494,284.018154,13569.046,1226.069313,1003.311,13797.431,11386.747,566.561726,,,,,,,1929.45,3803.46,3460.01,362.21,11616.5338,6079.3699,25047.385,2049.9341,5964.1801,7087.6997,4524.09,9299.52,257.21,2944.41,638.58,18346.27,47563.31,64.202,94.38,1682.74,,,269.733507301587
2021-09-02,1346.73,698.63,643.49,1311.912658,152.655329,320.710301,284.991919,13627.996,1229.800559,1013.412,13844.936,11453.37,571.492622,,,,,,,1928.44,3807.72,3477.96,359.97,11691.0666,6081.5127,25139.5568,2071.7194,6004.9041,7121.7079,4536.95,9311.53,258.13,2948.54,642.37,18339.51,47525.12,64.318,94.522,1686.07,,,
2021-09-03,1338.87,693.847,645.477,1315.91436,151.580869,318.845789,283.334445,13570.066,1222.77877,1020.645,13856.309,11437.021,572.116083,,,,,,,1934.65,3814.37,3488.5,362.09,11646.7389,6100.6486,25127.7411,2056.3004,5983.5019,7085.2947,4535.43,9245.25,256.68,2995.93,641.34,18396.77,47821.4,64.208,94.15,1718.17,,,
2021-09-06,1365.12,702.077,649.691,1324.371893,152.764902,321.06164,285.303506,13608.63,1231.499224,1022.943,13881.86,11451.037,573.066339,,,,,,,1946.35,3827.35,3496.63,362.55,,,,2049.0932,5976.7439,,4535.43,9342.4,258.45,3034.23,,,,64.232,94.228,,,,
2021-09-07,1381.4,711.753,650.35,1325.646978,152.371867,319.631798,284.030415,13529.512,1226.037195,1016.363,13835.524,11368.783,569.386108,,,,,,,1947.53,3813.36,3475.71,362.05,11551.2692,6100.1322,24929.1833,2035.904,5945.0931,6986.2913,4520.03,9295.94,257.19,3067.17,635.13,18423.69,47960.22,63.982,94.206,1751.26,,,
2021-09-08,1374.84,708.709,644.547,1313.603377,150.851977,316.373711,281.135222,13354.323,1213.279916,1014.281,13783.493,11342.583,567.031822,,,,,,,1928.79,3796.06,3485.92,361.27,11538.2507,6081.0475,25027.8585,1998.0692,5987.9975,7015.1666,4514.07,9190.64,254.47,3091.3,635.78,18359.15,47623.9,64.028,94.48,1763.67,,,
2021-09-09,1378.37,691.064,638.002,1299.969452,150.772129,315.967198,280.772636,13324.102,1211.705939,1017.675,13736.558,11297.687,561.139635,,,,,,,1912.36,3772.31,3463.93,361.29,11491.1217,6057.9877,24859.3101,1997.0196,5943.0699,6961.0812,4493.28,9190.9,254.33,3069.48,630.81,18289.35,47260.78,64.27,94.688,1759.42,,,
2021-09-10,1387.51,700.754,642.453,1308.942264,150.346896,315.181158,280.073662,13272.204,1208.279301,1017.675,13675.811,11251.145,556.754546,,,,,,,1925.27,3764.82,3462.2,358.37,11404.4532,6009.2055,24712.0836,1972.1429,5893.5738,6899.5455,4458.58,9176.02,253.66,3109.2,627.32,18147.96,46529.77,64.136,94.516,1782.3,,,
2021-09-13,1383.91,689.609,638.866,1301.543991,150.819176,316.149749,280.934363,13370.647,1211.389057,1015.642,13693.558,11314.279,553.109719,,,,,,,1915.91,3754.34,3455.43,356.59,11473.17,6000.4491,24743.4202,1999.1287,5937.5295,6927.3281,4468.73,9218.22,254.39,3118.21,628.49,18140.71,46491.63,64.132,94.78,1786.25,,,
2021-09-14,1368.37,679.839,636.295,1296.147265,150.976193,316.148444,280.93228,13328.509,1212.558872,1017.452,13651.934,11241.314,553.753653,,,,,,,1910.03,3751.22,3459.18,355.81,11359.311,5987.1056,24685.2678,1994.668,5909.5475,6863.5213,4443.05,9222.93,254.39,3149.66,623.75,18081.72,46186.46,64.158,94.872,1808.26,,,
2021-09-15,1356.91,667.622,632.715,1288.678121,149.428515,313.735032,278.787701,13270.154,1203.00318,1028.335,13703.242,11298.85,555.615606,,,,,,,1900.76,3757.9,3456.66,357.39,11467.5469,6032.137,24800.858,1961.8816,5897.3208,6917.7488,4480.7,9122.3,252.35,3116.25,628.36,18223.52,46910.56,64.052,94.876,1795.18,,,
2021-09-16,1339.2,657.09,627.069,1276.780011,150.176514,314.98386,279.89742,13226.408,1208.440536,1031.924,13681.185,11263.009,554.933148,,,,,,,1885.13,3747.57,3444.28,358.21,11428.6257,6041.7635,24732.697,1947.706,5855.593,6878.0236,4473.75,9174.95,253.46,3107.08,626.14,18238.06,46985.17,64.05,95.21,1782.86,,,
2021-09-17,1350.09,667.321,628.33,1279.345642,148.895783,312.105527,277.339709,13062.165,1197.691087,1026.377,13567.497,11182.476,554.545752,,,,,,,1887.76,3710.41,3433.82,355.15,11370.3881,5975.5982,24519.2941,1949.5367,5833.7903,6817.7945,4432.99,9089.08,251.23,3121.95,620.94,18023.62,45879.98,63.966,95.158,1786.35,,,
2021-09-20,1350.09,648.673,617.99,1258.229454,146.049678,306.997971,272.791181,12763.851,1177.547342,1010.282,13347.046,11006.464,550.902055,,,,,,,1857.15,3654.41,3409.37,350.19,11193.3631,5861.8664,24266.2366,1911.0635,5784.0592,6736.7528,4357.73,8899.49,247.05,,613.46,17645.97,43956.5,64.018,95.44,,,,
2021-09-21,,648.451,619.601,1261.404638,147.935629,310.433409,275.680598,12878.31,1190.245235,1022.118,13363.342,10997.353,552.900662,,,,,,,1862.49,3662.86,3401.75,349.47,11158.5147,5875.6268,24258.2214,1930.8605,5821.5567,6706.7933,4354.19,9021.9,249.6,3069.0,612.1,17666.11,44053.88,64.072,95.624,1768.01,,,
2021-09-22,1344.29,650.792,620.304,1262.790734,149.485457,313.487104,278.392433,13083.705,1201.493042,1019.779,13471.49,11089.588,552.873534,,,,,,,1865.1,3675.76,3390.64,353.83,11273.7437,5930.447,24375.4761,1956.1383,5849.8797,6753.1249,4395.64,9137.9,252.07,3037.79,615.89,17840.97,44925.68,64.116,95.534,1743.5,,,
2021-09-23,1350.68,657.83,625.592,1272.521426,150.968079,316.370297,280.952323,13211.267,1212.637731,1037.111,13612.51,11214.801,556.831372,,,,,,,1880.66,3710.81,3404.35,360.11,11436.1921,5990.0192,24541.7923,1976.8954,5890.6767,6820.1913,4448.98,9236.37,254.42,,621.58,18005.63,45754.7,63.878,95.146,,,,
2021-09-24,1349.04,648.499,621.95,1265.10193,149.645511,313.628397,278.516525,13112.361,1201.609636,1034.9,13600.066,11219.086,554.01113,,,,,,,1870.44,3703.2,3408.83,359.65,11445.942,5994.0648,24485.7722,1941.2316,5882.8192,6818.2606,4455.48,9156.21,252.13,3107.95,621.57,18021.11,45832.97,63.754,95.14,1766.35,,,
2021-09-27,1353.47,649.678,623.07,1267.358832,149.708729,313.230056,278.16278,13241.081,1198.28273,1030.462,13565.504,11277.363,546.535269,,,,,,,1872.79,3670.62,3374.51,356.65,11501.0188,5942.494,24256.9764,1951.1706,5905.6117,6862.2073,4443.11,9171.55,251.66,3103.48,619.61,17874.6,45086.52,63.686,95.132,1758.74,,,
2021-09-28,1353.86,656.619,619.968,1260.886033,146.282063,306.845077,272.478218,13036.367,1173.100264,1020.446,13291.31,11142.186,536.1359,,,,,,,1861.74,3580.98,3329.22,346.23,11354.1223,5773.8082,23854.5872,1911.0888,5826.4678,6798.9193,4352.63,8940.51,246.22,3094.61,610.38,17363.78,42509.29,63.592,95.046,1746.16,,,
2021-09-29,1337.14,651.728,615.455,1251.281642,146.949542,308.80926,274.222083,13061.843,1180.246915,1017.644,13282.474,11158.887,538.865063,,,,,,,1848.61,3570.72,3338.32,345.11,11389.1336,5768.5774,23982.9678,1895.7382,5839.106,6851.6994,4359.46,8987.63,247.68,3050.0,613.58,17343.91,42410.87,63.612,95.706,1714.93,,,
2021-09-30,1350.5,652.481,616.35,1253.097343,146.158212,308.689525,274.112169,13013.186,1179.960841,1011.966,13186.527,11033.088,535.690396,,,,,,,1852.41,3550.82,3318.07,343.4,11223.5342,5726.0661,23712.6028,1886.9197,5829.6046,6732.4752,4307.54,8916.83,247.62,3037.85,604.15,17269.99,42048.46,63.58,95.596,1713.41,-0.5576,-0.545,
2021-10-01,1350.5,651.176,613.168,1246.601493,145.573213,307.361602,272.930323,12961.239,1174.450464,1009.913,13257.86,11092.754,534.587852,,,,,,,1842.57,3569.93,3310.15,348.93,11369.0592,5785.4617,23871.7698,1892.6339,5855.6661,6803.6566,4357.04,8888.7,246.59,2972.23,610.38,17390.21,42633.58,63.622,95.716,1685.97,,,294.036818253968
2021-10-04,,637.306,608.163,1236.414464,144.477551,306.253788,271.90783,13000.348,1168.984956,1018.075,13128.534,11073.444,529.446478,,,,,,,1828.64,3513.76,3296.64,340.58,11317.4751,5659.3915,23651.9578,1844.3686,5908.8145,6822.6288,4300.46,8807.68,245.55,2953.69,605.75,17016.23,40796.3,63.598,95.67,1676.24,,,
2021-10-05,,638.154,608.229,1236.512327,146.563416,309.806924,275.062487,13133.418,1182.725933,1023.419,13231.73,11147.586,530.526914,,,,,,,1829.19,3545.21,3290.21,342.9,11398.9037,5733.9261,23802.8018,1849.9253,5904.8131,6846.8012,4345.72,8959.79,248.41,2914.52,610.7,17255.18,41939.8,63.518,95.558,1643.59,,,
2021-10-06,,634.582,603.612,1227.132093,144.681918,306.686709,272.2922,12927.315,1171.075125,1004.688,13230.701,11126.54,529.004366,,,,,,,1814.24,3550.13,3300.28,345.77,11416.2026,5770.6332,23942.3535,1848.6889,5884.3945,6865.0402,4363.55,8843.47,245.86,2905.79,612.99,17364.08,42468.91,63.514,96.15,1643.28,,,
2021-10-07,,658.451,616.506,1253.279509,147.258755,311.659052,276.704816,13154.419,1189.696275,1018.041,13367.395,11227.125,535.39696,,,,,,,1852.13,3595.85,3317.73,350.51,11513.9876,5829.0627,24087.514,1877.2167,5915.002,6916.3439,4399.76,9032.32,249.83,2902.36,618.53,17517.68,43219.59,63.55,95.706,1638.05,,,
2021-10-08,1361.24,664.386,618.41,1257.042376,146.615392,310.947658,276.070218,13200.218,1186.126337,1020.823,13355.292,11246.44,533.945557,,,,,,,1857.26,3592.93,3318.19,348.35,11506.6314,5804.6615,24005.3642,1859.7016,5919.6871,6903.8741,4391.34,8978.38,249.14,2935.63,617.2,17427.86,42776.12,63.4,95.376,1649.28,,,
2021-10-11,1360.01,676.834,622.668,1265.654078,146.458599,311.248686,276.337481,13237.326,1186.381382,1017.051,13301.877,11209.93,531.535853,,,,,,,1868.41,3582.47,3307.96,343.85,11419.0795,5770.278,23842.7832,1870.6727,5893.9305,6869.2551,4361.19,8976.69,249.28,2987.59,613.81,17302.01,42157.6,63.256,95.218,1659.77,,,
2021-10-12,1345.15,665.996,616.758,1253.62926,146.194133,310.973911,276.093526,13184.757,1185.707121,1018.3,13271.833,11180.934,528.758114,,,,,,,1851.66,3563.16,3292.58,343.71,11404.4559,5767.2577,23824.3129,1927.9089,5912.5394,6869.1053,4350.65,8938.28,249.1,2966.79,611.19,17241.31,41861.55,63.16,95.726,1643.33,,,
2021-10-13,1363.0,670.368,620.037,1260.228871,147.087181,312.943443,277.841733,13189.23,1193.722247,1030.443,13334.796,11188.334,530.337566,,,,,,,1861.48,3584.54,3304.51,347.15,11415.8549,5808.4374,23957.6519,1982.6594,5943.2696,6875.0668,4363.8,9000.42,250.83,2953.56,613.48,17373.59,42503.65,63.302,95.7,1639.61,,,
2021-10-14,1358.66,669.097,623.21,1266.668723,149.007601,316.581233,281.071151,13350.337,1207.106722,1038.895,13535.904,11345.05,536.863704,,,,,,,1871.83,3645.34,3331.24,354.27,11596.0553,5911.6279,24336.3995,1981.1341,6013.2653,6991.5804,4438.26,9145.4,253.86,2973.21,623.48,17700.29,44101.87,63.644,95.638,1646.4,,,
2021-10-15,1366.13,678.328,631.581,1283.6716,150.135526,319.003995,283.221565,13471.216,1215.832426,1038.895,13645.116,11429.893,539.760959,,,,,,,1896.06,3674.74,3348.03,359.95,11659.3126,5956.3658,24436.9116,1992.8281,6038.7745,6997.1666,4471.37,9220.02,255.75,3028.52,626.78,17811.41,44655.36,63.526,95.484,1672.4,,,
2021-10-18,1355.16,682.096,631.287,1283.017335,149.130224,317.414947,281.79423,13386.514,1210.100585,1045.177,13665.632,11397.757,536.046369,,,,,,,1895.81,3690.12,3338.44,361.58,11630.7306,6013.541,24365.446,2001.5713,6012.4438,6963.6243,4486.46,9154.51,254.53,3021.48,625.95,17992.46,45562.4,63.406,95.384,1665.4,,,
2021-10-19,1368.23,693.717,636.969,1294.565609,149.673612,318.443925,282.707735,13494.05,1214.061814,1039.321,13763.132,11480.401,542.326855,,,,,,,1911.34,3724.59,3359.76,364.91,11713.4029,6053.9076,24625.9242,2052.1978,6066.2962,7004.6611,4519.63,9188.54,255.37,3032.47,631.25,18121.61,46216.23,63.358,94.946,1671.82,,,
