Date,LU0094219127,FR0010213355,LU0568620131,FR0013296332,LU0987193264,LU0487547167,LU0839527339,LU0428380124,JE00BN2CJ301,IE00BYQDND46,DE000A1C5D13,LU0607983383,IE00BRJT7613,LU1694789378,LU0151325312,IE00BG1V1C27,LU1694789709,LU1946739494,LU1648456215,IE00B81TMV64,FR0010674978,LU0539144625,LU0113258742,LU2216205182,IE0033758917,LU1184248083,LU1365052627,LU1481584016,IE00BF5B2C87,LU0704114668,ES0161032000,IE00BJCX8K53,FR0010914572,IE00B80G9288,IE00B4Y6FV77,LU2386637925,LU1915690835,FR0011510056,LU1670722757,IE00BZ048579,FI4000233242,LU0853555893,IE00BJCXFM61,LU0329592371,LU0940006884,FR0013285038,LU0219455952,IE00BDZRX185,LU0566481197,LU1209899100,LU0700927352,LU0355584201,IE00B1FZS681,LU0832429905,LU0336683767,LU0231473439,LU0562248236,LU0210245469,LU0290358224,LU0227127726,IE00B503VV16,IE00B2R34Y72,LU0320897043,LU0996177563,IE00BFNM3G45,IE00BZ56RD98,LU1681038326,LU0174119775,IE00B5BMR087,IE00BYVQ9F29,IE00BYX8XD24,LU0225434405,LU0225434744,LU0594300500,LU0231204701,IE00BYW5Q791,LU0346390866,IE00BKM4GZ66,IE00BQT3WG13,IE00BTJRMP35,IE00BZCQB185,LU0181496059,IE00B5M1WJ87,IE00BFNM3D14,IE00BFMNHK08,LU2183143846,DE0002635307,FR0007054358,LU0318940003,LU0389811539,LU1482751903,IE00BJ5JS448,LU2146192377,LU1985812830,LU0463469121,IE00BFNM3J75,LU1548499802,LU1842711688,ES0116561038,LU1295556887,LU0348927095,LU2145462722,LU0346389348,IE00B1XNHC34,LU0196034820,LU1923621996,IE00BF12WY77,LU1079060882,LU1277647274,IE00B6YX4L58,LU1665238009,LU0474968459,LU1819479939,LU1822773807,ES0158867038,LU1529781624,LU1700711150,LU0366533882,IE00BFRSYK98,LU1684370999,LU1951223004,LU2129420225,LU2015349330,DE000A2T0VU5,LU0654531341,LU2091935150,LU1663901848,IE00BDCY2C68,LU0415391514,LU0302447452,IE00B6R52259,LU1985812756,LU0329207053,LU1668657197,LU0828813369,LU0280430405,LU0256845834,IE00BFLQFY02,IE00BJQ2XG97,LU2367661365,IE00BKPFD774
2015-03-16,140.9787,2288.92,1017.83,,100.22,891.24,89.77,134.24,,,14850.14,58.43,,,209.99,,,,,129.53,1854.7,13.23,22.03,,153.33,,,,,115.98761,,,10545.11,12.07,122.6,,,101.93,9.89,,,12.25,,16.31,111.3,,188.4191095,9.85,11.0346935,,11.9955,119.5,167.095,124.93,1566.42,14.5313,99.4654761,167.66,217.1785,106.45,4.7447925,20.01,200.51,1069.4003912,,,44.2257425,27.9433518,180.4389949,,,,,14.0094883,34.6077845,,14.7090174,21.8360846,,,,28.4916313,22.3343,,,,40.19,36.932,16.29,1747.76,,,274.4,,166.55,,,,12.6773,,14.35,23.6,30.68,6.2928315,12.89,,,10217.66,,112.14,,,,,10.0832,,,208.41,16.9,,,,,,1604.41,,,,330.96,15.34,35.6774023,,96.280044,,12.6955079,88.2068388,187.4454406,1.393,,,
2015-03-17,140.9787,2288.93,1017.83,,100.22,894.46,90.1,133.83,,,14774.83,58.35,,,209.88,,,,,129.53,1847.09,13.23,21.98,,153.33,,,,,116.21152,,,10545.24,12.06,122.62,,,101.89,9.9,,,12.23,,16.31,111.12,,187.8466757,9.84,10.9756399,,11.9609,119.0,166.8486,124.37,1563.69,14.5329,99.2135981,166.91,216.2037,106.16,4.733227,19.96,199.87,1063.2385885,,,44.1698071,27.9978303,179.4032882,,,,,13.9281898,34.9949304,,14.7108842,21.9516569,,,,28.6202139,22.1532,,,,39.9,36.5876,16.17,1736.17,,,273.96,,166.03,,,,12.6567,,14.25,23.66,30.83,6.3043683,12.75,,,10217.66,,112.14,,,,,10.0664,,,207.66,16.92,,,,,,1592.34,,,,327.57,15.25,35.5524352,,96.7300191,,12.6739926,88.1615748,186.4887479,1.393,,,
2015-03-18,140.9787,2288.93,1017.83,,100.22,890.4,89.68,135.22,,,14812.62,58.49,,,209.81,,,,,129.84,1844.95,13.24,22.0,,153.26,,,,,116.09391,,,10545.38,12.07,122.98,,,101.88,9.89,,,12.24,,16.3,111.35,,187.2581628,9.85,10.91774,,11.9416,118.92,166.822,124.1,1569.25,14.5156,98.9233453,166.54,216.0532,106.3,4.7455771,19.97,202.17,1072.2880999,,,44.4789576,27.8759204,180.917166,,,,,13.9802391,35.2230622,,14.8070275,22.0375733,,,,28.6181508,22.2169,,,,40.03,36.5514,16.2,1742.35,,,276.07,,166.3,,,,12.6619,,14.26,23.68,30.6,6.3677734,12.72,,,10217.66,,112.1,,,,,10.0907,,,208.17,17.08,,,,,,1601.02,,,,329.01,15.28,35.7775741,,97.2981868,,12.6836847,88.6918397,187.7373242,1.4004,,,
2015-03-19,140.9787,2288.94,1017.83,,100.22,890.8,89.72,136.28,,,14806.84,58.48,,,209.99,,,,,129.24,1845.61,13.26,22.01,,153.25,,,,,116.10613,,,10545.5,12.07,122.76,,,101.92,9.89,,,12.26,,16.3,111.31,,188.8624922,9.86,10.9462871,,11.9505,119.22,166.9807,124.38,1570.56,14.503,99.2789426,166.92,216.7479,106.28,4.727116,20.02,201.19,1069.0724027,,,44.6059621,28.314313,180.3765759,,,,,14.1571565,34.7810461,,14.9572618,22.2502682,,,,28.9638102,22.2237,,,,40.27,36.5733,16.29,1752.58,,,277.05,,166.44,,,,12.6803,,14.26,23.77,30.81,6.37185,12.82,,,10217.66,,112.12,,,,,10.1066,,,207.2,17.22,,,,,,1601.21,,,,330.8,15.4,35.818359,,97.1147295,,12.8769881,88.4728152,188.5612761,1.4034,,,
2015-03-20,140.9787,2288.95,1017.83,,100.22,885.4,89.17,135.93,,,14806.53,58.44,,,209.86,,,,,130.02,1848.15,13.27,22.0,,153.29,,,,,116.06547,,,10545.62,12.09,122.97,,,101.85,9.89,,,12.25,,16.3,111.38,,186.7862817,9.87,10.7960488,,11.9768,119.3,167.0864,124.6,1571.43,14.4963,97.6128081,167.21,217.6137,106.32,4.6999034,20.05,203.0,1061.6794035,,,44.2133124,28.1156755,179.1161216,,,,,14.0809973,34.0259888,,14.8221024,22.0179552,,,,28.3657985,22.4406,,,,40.6,37.1243,16.38,1767.53,,,274.88,,166.61,,,,12.7114,,14.28,23.7,30.6,6.3700764,12.89,,,10217.66,,112.15,,,,,10.1467,,,206.57,17.31,,,,,,1597.89,,,,327.01,15.3,35.6944944,,96.3362192,,12.7377443,88.1729817,187.4347487,1.4111,,,
2015-03-23,140.9787,2288.96,1017.84,,100.22,887.93,89.44,134.2,,,14732.65,58.64,,,209.9,,,,,130.13,1847.41,13.26,22.0,,153.34,,,,,116.24499,,,10546.02,12.1,123.07,,,101.86,9.91,,,12.24,,16.3,111.22,,185.2077086,9.89,10.6989781,,12.0127,118.91,166.8531,124.11,1567.25,14.502,96.4705468,166.57,216.8221,106.27,4.6446985,20.06,202.72,1047.0545795,,,43.5514046,27.7212111,176.6425041,,,,,13.9567009,33.5876015,,14.7071595,21.8804462,,,,28.3526946,22.2883,,,,40.33,36.8768,16.29,1755.94,,,272.26,,166.15,,,,12.6937,,14.15,23.54,30.39,6.3230719,12.82,,,10217.66,,112.23,,,,,10.1267,,,204.6,17.16,,,,,,1579.99,,,,323.86,15.2,35.3516369,,96.2688768,,12.6205184,87.0532057,185.3815954,1.4187,,,
2015-03-24,140.9787,2288.97,1017.83,,100.22,888.92,89.54,134.3,,,14778.97,58.93,,,209.87,,,,,130.14,1845.33,13.25,21.97,,153.34,,,,,116.14271,,,10546.13,12.12,123.18,,,101.84,9.91,,,12.24,,16.29,111.14,,186.0709778,9.9,10.7420369,,12.038,118.79,166.7837,123.93,1565.84,14.5038,96.6571523,166.32,215.5656,106.24,4.6436142,20.07,201.65,1042.6539594,,,43.4884752,27.7997046,175.8941038,,,,,13.9273586,33.475172,,14.66086,21.9913817,,,,28.3589994,22.4314,,,,40.46,37.2055,16.32,1760.89,,,272.88,,166.01,,,,12.698,,14.11,23.51,30.39,6.3492802,12.9,,,10217.66,,112.21,,,,,10.1314,,,204.49,17.07,,,,,,1577.84,,,,323.58,15.15,35.3342314,,95.8503798,,12.6437311,86.9474269,184.7781815,1.4263,,,
2015-03-25,140.9787,2288.98,1017.83,,100.22,894.8,90.14,132.74,,,14699.21,59.1,,,210.27,,,,,130.22,1846.51,13.24,21.96,,153.27,,,,,116.14689,,,10546.25,12.13,123.01,,,101.9,9.91,,,12.26,,16.29,111.19,,185.0828166,9.91,10.6948671,,12.0747,118.69,166.8063,123.94,1567.47,14.501,95.981677,166.34,215.4322,106.25,4.5822923,20.09,198.83,1019.7757395,,,42.1776035,27.267315,172.0590332,,,,,13.7883786,33.183121,,14.4527691,21.7780842,,,,28.0682242,22.206,,,,40.01,36.7343,16.11,1741.24,,,269.19,,164.49,,,,12.6334,,14.0,22.98,29.89,6.2710274,12.86,,,10217.66,,112.22,,,,,10.0463,,,201.47,16.63,,,,,,1550.17,,,,317.55,15.08,34.7736537,,95.7281085,,12.4231926,85.0237841,180.7688289,1.4229,,,
2015-03-26,140.9787,2288.99,1017.83,,100.22,897.82,90.44,130.75,,,14702.61,58.76,,,210.13,,,,,130.08,1846.65,13.23,21.95,,153.24,,,,,115.91827,,,10546.38,12.13,122.76,,,101.91,9.9,,,12.25,,16.3,111.22,,185.7674942,9.9,10.7752107,,12.089,118.76,166.8862,124.02,1567.33,14.4947,96.5243613,166.44,215.8899,106.26,4.580946,20.07,198.42,1023.7682048,,,42.3075096,26.9268073,172.7404147,,,,,13.8663899,32.7426314,,14.5258219,21.6418261,,,,27.9251141,22.0036,,,,39.68,36.5923,15.99,1727.47,,,269.23,,163.77,,,,12.6267,,13.74,22.94,29.68,6.2297092,12.55,,,10217.66,,112.26,,,,,10.0127,,,201.38,16.6,,,,,,1549.36,,,,318.2,14.83,34.7414431,,95.073242,,12.2086511,85.0026186,181.4995036,1.4028,,,
2015-03-27,140.9787,2288.99,1017.83,,100.22,896.64,90.32,130.94,,,14814.62,58.91,,,210.27,,,,,130.23,1849.52,13.24,21.98,,153.33,,,,,115.9064,,,10546.41,12.12,122.97,,,101.96,9.92,,,12.24,,16.29,111.33,,186.4384344,9.91,10.8003719,,12.0861,118.71,166.8815,123.96,1567.25,14.4926,96.7911514,166.36,215.3009,106.29,4.5967762,20.1,198.62,1028.946594,,,42.5910449,27.1705737,173.6241895,,,,,13.9388073,33.0013659,,14.69176,21.6113953,,,,27.9969852,22.0348,,,,39.79,36.6844,16.03,1732.12,,,270.74,,163.99,,,,12.6494,,13.9,23.18,29.57,6.2470282,12.76,,,10217.66,,112.32,,,,,10.033,,,202.46,16.71,,,,,,1554.86,,,,321.87,15.01,34.8387541,,94.5668048,,12.2400726,85.8733372,182.9766885,1.3972,,,
2015-03-30,140.9787,2288.99,1017.83,,100.22,891.5,89.8,132.66,,,14892.0,59.12,,,210.34,,,,,130.39,1851.29,13.24,22.0,,153.36,,,,,115.9784,,,10546.91,12.13,122.99,,,102.0,9.92,,,12.26,,16.3,111.35,,187.4708569,9.91,10.8599763,,12.0847,118.86,166.8941,124.07,1566.95,14.5087,97.3965718,166.51,214.6547,106.3,4.6712127,20.13,201.25,1047.4655963,,,43.3259619,27.5347532,176.7419061,,,,,14.3029285,33.6843661,,15.1801255,21.9757248,,,,28.4027166,22.2822,,,,40.22,37.1811,16.23,1751.13,,,273.01,,165.01,,,,12.7231,,14.06,23.32,30.29,6.3660497,12.9,,,10217.66,,112.39,,,,,10.1356,,,204.66,16.98,,,,,,1577.01,,,,326.8,15.09,35.2885287,,95.010165,,12.4284969,87.3226564,186.2058464,1.4147,,,
2015-03-31,140.9787,2289.0,1017.83,,100.22,895.75,90.23,132.3,,,14860.39,59.24,,,210.65,,,,,130.65,1853.08,13.25,22.0,,153.41,,,,,116.29447,,,10547.04,12.14,123.17,,,102.03,9.92,,,12.29,,16.3,111.45,,189.1784395,9.91,10.9606737,,12.0958,119.01,167.081,124.5,1569.72,14.5224,98.2204626,167.09,214.9829,106.34,4.6760165,20.14,199.94,1047.0176544,,,43.2055512,27.6533106,176.6684356,,,,,14.4318625,34.1523042,,15.2698416,22.2700397,,,,28.7426835,22.1139,,,,39.97,36.878,16.19,1739.42,,,273.42,,164.97,,,,12.7111,,14.17,23.35,30.53,6.4525323,12.87,,,10242.92,,112.34,,,,,10.1084,,,205.05,16.74,,,,,,1575.17,,,,326.84,15.3,35.2974492,,95.2708169,,12.4858887,87.4012212,186.4596629,1.4158,,,
2015-04-01,140.9787,2289.02,1017.83,,100.22,896.63,90.32,132.87,,,14888.32,59.22,,,210.82,,,,,130.78,1854.74,13.26,22.03,,153.39,,,,,116.06632,,,10547.29,12.17,123.33,,,102.09,9.93,,,12.29,,16.3,111.48,,189.6150083,9.92,10.9454123,,12.0993,119.31,167.1064,124.55,1570.77,14.5197,98.1212818,167.15,215.3815,106.34,4.6489558,20.15,199.17,1041.2047423,,,42.909842,27.0586445,175.6915649,,,,,14.5843398,34.5413682,,15.4766895,22.4223303,,,,28.8619344,22.1936,,,,40.1,37.0524,16.26,1745.01,,,272.96,,164.76,,,,12.7044,,14.05,23.31,30.23,6.5222395,12.97,,,10242.92,,111.18,,,,,10.0988,,,205.49,16.72,,,,,,1567.87,,,,323.52,15.29,35.2182526,,94.54536,,12.3441704,87.4223811,185.4042333,1.3917,,,
2015-04-02,140.9787,2289.03,1017.83,,100.22,893.71,90.03,133.37,,,14870.22,59.19,,,210.89,,,,,130.16,1855.32,13.25,22.03,,153.41,,,,,116.04041,,,10547.36,12.19,123.34,,,102.1,9.93,,,12.3,,16.3,111.47,,187.8709246,9.93,10.8479952,,12.1296,119.18,167.0865,124.4,1567.18,14.5316,97.0092126,166.95,215.6511,106.37,4.6032741,20.18,201.02,1032.9271163,,,42.4660883,26.9791653,174.3007536,,,,,14.5830842,34.2109783,,15.4652368,22.4032747,,,,28.8813067,22.2706,,,,40.04,37.0879,16.29,1742.37,,,272.17,,164.91,,,,12.7044,,14.17,23.22,29.98,6.5114804,12.91,,,10242.92,,111.22,,,,,10.0988,,,205.49,16.8,,,,,,1561.39,,,,321.26,15.22,35.0583961,,94.9568386,,12.285812,86.423382,183.2855692,1.41,,,
2015-04-03,140.9787,2289.03,1017.83,,100.22,893.71,90.03,133.37,,,14870.22,59.19,,,210.89,,,,,130.16,1855.32,13.25,22.03,,153.41,,,,,116.04041,,,10547.36,12.19,123.34,,,102.1,9.93,,,12.3,,16.3,111.47,,187.8709246,9.93,10.8479952,,12.1296,119.18,167.0865,124.4,1567.18,14.5316,97.0092126,166.95,215.6511,106.37,4.6032741,20.18,201.02,1032.9271163,,,42.4660883,26.9791653,174.3007536,,,,,14.5647061,34.2109783,,15.4468586,22.4032747,,,,28.8813067,22.2706,,,,40.04,37.0879,16.23,1742.37,,,272.17,,164.91,,,,12.7044,,14.17,23.22,29.5,6.5114804,12.91,,,10242.92,,111.22,,,,,10.0988,,,205.49,16.8,,,,,,1561.39,,,,321.26,15.22,35.0583961,,95.8086415,,12.285812,86.423382,183.2855692,1.41,,,
2015-04-06,140.9787,2289.03,1017.83,,100.22,893.71,90.03,133.37,,,14870.22,59.19,,,210.89,,,,,130.16,1855.32,13.25,22.03,,153.41,,,,,116.04041,,,10547.36,12.2,123.47,,,102.1,9.93,,,12.3,,16.3,111.47,,185.3039322,9.93,10.6997726,,12.1296,119.18,167.0865,124.4,1567.18,14.5316,95.6837179,166.95,215.6511,106.37,4.5403769,20.2,201.02,1018.8136175,,,41.8858489,26.6105329,171.9191786,,,,,14.5197799,33.9882488,,15.3808155,22.0971654,,,,28.4866842,22.2706,,,,40.04,37.0879,16.39,1742.37,,,272.17,,164.91,,,,12.7189,,14.17,23.22,29.89,6.4225101,12.91,,,10242.92,,111.22,,,,,10.1256,,,205.49,16.82,,,,,,1561.39,,,,321.26,15.22,34.5793724,,95.1069845,,12.1179436,86.6383119,183.6815598,1.41,,,
2015-04-07,140.9788,2289.04,1017.83,,100.23,887.42,89.39,134.39,,,14933.68,59.32,,,211.01,,,,,131.2,1858.69,13.26,22.05,,153.56,1500.0,,,,116.16194,,,10547.86,12.21,123.44,,,102.14,9.93,,,12.29,,16.31,111.54,,188.9139295,9.95,10.9053897,,12.1671,119.24,167.2473,124.58,1567.38,14.5393,97.2699104,167.19,216.0981,106.42,4.6227147,20.26,200.71,1039.7309998,,,42.8277648,27.2915576,175.4430045,,,,,14.7322848,34.5195848,,15.6622603,22.7320996,,,,29.0686394,22.6373,,,,40.71,37.6204,16.49,1772.08,,,275.14,,164.59,,,,12.7882,,14.27,23.48,30.52,6.5246527,13.08,,,10242.92,,111.39,,,,,10.2092,,,207.02,16.83,,,,,,1579.36,,,,322.75,15.42,35.4315133,,96.320658,,12.4211576,87.9609479,186.3634027,1.4344,,,
2015-04-08,140.9788,2289.06,1017.83,,100.23,887.56,89.4,135.19,,,15010.05,59.27,,,211.21,,,,,131.38,1862.71,13.27,22.08,,153.63,1500.57,,,,116.37572,,,10547.97,12.25,123.42,,,102.18,9.95,,,12.3,,16.31,111.71,,190.7405039,9.96,10.9967683,,12.1909,119.26,167.3094,124.52,1569.21,14.5672,97.8721921,167.11,216.0597,106.46,4.6650991,20.3,201.44,1049.4341627,,,43.420152,27.5676739,177.092235,,,,,15.6417592,35.0086292,,16.6147359,23.2163366,4.781115,,,29.9769496,22.6418,,,,40.75,37.3603,16.51,1771.73,,,277.91,,165.45,,,,12.7929,,14.29,23.65,30.76,6.6875934,13.13,,,10242.92,,111.48,,,,,10.2304,,,209.13,17.13,,,,,,1589.98,,,,325.7,15.42,35.7477209,,97.693152,,12.556033,88.5223491,188.785284,1.4471,,,
2015-04-09,140.9788,2289.07,1017.83,,100.23,884.43,89.08,135.58,,,15035.19,59.42,,,211.38,,,,,131.47,1865.55,13.28,22.09,,153.6,1501.72,,,,116.36363,,,10548.1,12.27,123.2,,,102.23,9.96,,,12.32,,16.31,111.74,,193.1222254,9.98,11.1469976,,12.2279,119.19,167.2539,124.33,1569.3,14.5823,98.8929638,166.86,215.7957,106.45,4.7130551,20.31,202.43,1065.3375638,,,44.1618892,27.8979299,179.7704579,,,,,16.1450255,35.4366454,,17.1002417,23.6425357,4.7881613,,,30.6324701,22.883,,,,41.2,37.7507,16.72,1791.47,,,281.36,,166.12,,,,12.8618,,14.41,23.94,31.16,6.8499298,13.26,,,10242.92,,111.56,,,,,10.3298,,,211.66,17.24,,,,,,1613.2,,,,331.53,15.63,36.2640311,,98.9675091,,12.6800259,89.5655593,190.8278337,1.4559,,,
2015-04-10,140.9788,2289.08,1017.83,,100.23,881.25,88.75,136.72,,,15102.41,59.7,,,211.38,,,,,131.6,1868.42,13.28,22.1,,153.62,1500.38,,,,116.58653,,,10548.19,12.27,123.21,,,102.24,9.96,,,12.33,,16.32,111.8,,194.4560923,9.98,11.2234779,,12.254,119.2,167.2789,124.47,1570.71,14.6035,99.3453817,167.05,216.053,106.48,4.7464075,20.34,203.51,1076.0581322,,,44.5581493,28.1370362,181.5828807,,,,,16.3364197,35.7123921,,17.3527407,23.8901317,4.9039372,,,31.0072021,23.1106,,,,41.59,38.0994,16.92,1808.24,,,283.65,,166.37,,,,12.9003,,14.68,24.16,31.58,6.8960206,13.39,,,10242.92,,111.63,,,,,10.3762,,,212.73,17.39,,,,,,1626.4,,,,334.63,15.84,36.6011084,,99.2901338,,12.7981168,90.1043885,192.3011153,1.4585,,,
2015-04-13,140.9788,2289.1,1017.86,,100.23,881.05,88.73,136.7,,,15066.9,59.68,,,211.43,,,,,131.63,1868.72,13.27,22.11,,153.69,1500.42,,,,116.85047,,,10548.59,12.28,123.3,,,102.28,9.97,,,12.36,,16.32,111.81,,195.4670671,9.99,11.2864118,,12.2592,119.21,167.2237,124.42,1571.97,14.6169,99.8522127,166.98,216.4561,106.48,4.7769594,20.34,202.69,1076.6957118,,,44.6546624,28.4981261,181.6877076,,,,,16.5900143,35.913503,,18.0087727,24.1813173,5.0086899,,,31.4586018,23.1232,,,,41.66,38.2192,16.91,1811.3,,,284.83,,166.26,,,,12.8831,,14.77,24.22,31.75,6.978494,13.44,,,10242.92,,111.77,,,,,10.3397,,,212.91,17.42,,,,,,1627.78,,,,335.23,15.91,36.6659179,,99.4599717,,12.9958265,90.3654485,191.598586,1.4514,,,
2015-04-14,140.9788,2289.1,1017.86,,100.23,883.65,89.0,137.08,,,15005.51,59.56,,,211.43,,,,,131.43,1864.37,13.28,22.11,,153.72,1501.68,,,,116.72031,,,10548.68,12.28,123.36,,,102.26,9.97,,,12.37,,16.31,111.82,,193.5288508,10.0,11.1821656,,12.2858,119.19,167.1933,124.29,1574.6,14.6332,98.6859686,166.81,216.6448,106.46,4.7353182,20.32,202.99,1066.2367167,,,44.02952,27.8647135,179.9088032,,,,,15.9614315,35.5695873,,17.3546672,23.7987095,4.9825474,,,30.7727423,22.972,,,,41.48,37.8058,16.86,1803.53,,,282.8,,165.47,,,,12.8691,,14.64,24.06,31.33,6.8721116,13.4,,,10242.92,,111.84,,,,,10.31962,,,210.93,17.41,,,,,,1613.52,,,,330.89,15.83,36.3707446,,99.9141611,,12.6793797,89.4101982,189.7325173,1.4592,,,
2015-04-15,140.9788,2289.11,1017.86,,100.23,881.35,88.76,137.48,,,15104.98,59.5,,,211.53,,,,,130.79,1864.13,13.29,22.11,,153.73,1500.46,,,,116.6412,,,10548.78,12.29,123.4,,,102.27,9.96,,,12.38,,16.31,111.91,,195.0712149,10.01,11.2814222,,12.2957,119.54,167.2841,124.69,1579.1,14.6257,99.614042,167.34,217.5836,106.46,4.7639982,20.35,204.63,1080.5220344,,,44.6556139,28.249743,182.2935083,,,,,15.9865079,35.4512123,,17.6077811,23.993618,4.9550634,,,30.8230429,23.0865,,,,41.72,37.9956,16.92,1814.7,,,286.44,,164.95,,,,12.9154,,14.74,24.34,31.73,6.9781672,13.44,,,10242.92,,111.88,,,,,10.3837,,,213.68,17.44,,,,,,1630.43,,,,333.28,15.93,36.7436121,,100.8853152,,12.8099435,91.2154697,192.3848029,1.4631,,,
2015-04-16,140.9788,2289.12,1017.85,,100.23,883.56,88.99,136.01,,,15011.35,59.18,,,211.58,,,,,130.56,1859.24,13.3,22.1,,153.73,1499.8,,,,116.7478,,,10548.89,12.28,123.52,,,102.28,9.97,,,12.34,,16.31,111.84,,193.5242186,10.01,11.1992819,,12.3098,119.43,167.1077,124.3,1580.23,14.6357,98.7809073,166.82,217.1016,106.41,4.7216507,20.33,204.33,1070.589137,,,44.220555,28.0668999,180.6148466,,,,,16.0756136,34.9924985,,17.8046767,24.1215517,5.064566,,,30.93621,22.8055,,,,41.42,37.4783,16.75,1801.9,,,284.97,,164.76,,,,12.8669,,14.56,24.33,31.46,6.9343842,13.29,,,10242.92,,111.92,,,,,10.337,,,211.49,17.49,,,,,,1618.48,,,,330.53,15.77,36.5355705,,100.852664,,12.7389892,90.3412101,191.1128766,1.456,,,
2015-04-17,140.9788,2289.14,1017.85,,100.23,890.65,89.71,133.45,,,14884.65,58.79,,,211.59,,,,,130.97,1854.89,13.29,22.09,,153.68,1499.23,,,,116.43059,,,10548.99,12.26,123.57,,,102.28,9.96,,,12.33,,16.3,111.78,,191.9841249,10.01,11.124777,,12.3132,119.09,166.9845,123.91,1580.18,14.6294,98.0942816,166.3,216.7088,106.38,4.6282235,20.3,201.95,1051.1745725,,,43.2466865,27.5748047,177.3309609,,,,,15.6297446,34.0160415,,17.4024769,23.7687206,5.1431512,,,30.5262648,22.3969,,,,40.7,36.7032,16.49,1770.59,,,281.03,,163.51,,,,12.7651,,14.3,23.8,30.87,6.8234416,13.02,,,10242.92,,111.98,,,,,10.199,,,207.43,17.28,,,,,,1590.75,,,,325.64,15.59,35.9251164,,99.5524992,,12.5019394,88.5530837,187.4548402,1.449,,,
2015-04-20,140.9788,2289.15,1017.88,,100.23,883.85,89.02,133.45,,,14979.08,59.05,,,211.57,,,,,131.03,1855.45,13.29,22.09,,153.72,1499.12,,,,116.11178,,,10549.3,12.26,123.43,,,102.27,9.95,,,12.32,,16.3,111.78,,192.0766563,10.01,11.1546168,,12.3232,119.17,166.9392,123.92,1581.25,14.6067,98.2931856,166.31,216.9678,106.36,4.6610924,20.32,203.38,1062.8049483,,,43.9781807,27.7556673,179.3002159,,,,,15.6398768,33.2417121,,17.2856903,23.6197474,5.0871442,,,30.2104399,22.5117,,,,41.05,37.1422,16.6,1785.74,,,282.06,,164.06,,,,12.807,,14.41,23.98,31.19,6.7709881,13.12,,,10242.92,,112.06,,,,,10.2578,,,208.61,17.32,,,,,,1601.64,,,,328.93,15.62,36.1577773,,99.101141,,12.5900079,89.3853366,189.4452145,1.4271,,,
2015-04-21,140.9788,2289.16,1017.88,,100.23,884.24,89.06,134.19,,,15018.48,59.31,,,211.46,,,,,130.36,1852.59,13.28,22.07,,153.75,1499.16,,,,116.2913,,,10549.43,12.25,123.41,,,102.24,9.96,,,12.33,,16.3,111.68,,192.376798,10.01,11.1585804,,12.3121,118.84,166.9956,123.68,1578.92,14.6144,98.3482624,165.98,216.5105,106.36,4.631045,20.32,203.11,1062.5410718,,,44.2168723,27.9758168,179.2560003,,,,,16.0034706,33.0775631,,17.7164657,23.8308341,5.1933543,,,30.5639289,22.6899,,,,41.29,37.1822,16.79,1796.21,,,282.72,,165.04,,,,12.8313,,14.48,24.05,31.36,6.8300094,13.17,,,10242.92,,112.06,,,,,10.2905,,,208.74,17.47,,,,,,1610.55,,,,330.79,15.76,36.2854257,,100.449624,,12.7264365,89.7460478,191.7995931,1.4402,,,
2015-04-22,140.9788,2289.16,1017.88,,100.23,884.77,89.11,133.71,,,15043.89,59.14,,,211.46,,,,,130.91,1852.72,13.28,22.06,,153.7,1499.57,,,,116.30363,,,10549.54,12.25,123.32,,,102.22,9.96,,,12.3,,16.31,111.52,,192.9021583,10.01,11.1829541,,12.3188,119.05,167.032,123.82,1573.41,14.6196,98.5165226,166.18,216.1755,106.34,4.6237958,20.32,204.27,1069.7131963,,,44.5359023,28.0490014,180.4658577,,,,,16.1598801,33.3081892,,17.9875411,23.9963496,5.3405,,,30.7998177,22.5214,,,,41.28,37.2332,16.76,1794.74,,,282.66,,165.61,,,,12.8273,,14.41,24.16,31.62,6.8941051,13.15,,,10242.92,,112.09,,,,,10.2838,,,208.94,17.46,,,,,,1619.85,,,,332.97,15.78,36.4521391,,101.1724204,,12.7843022,90.3013729,191.979003,1.4484,,,
2015-04-23,140.9788,2289.17,1017.88,,100.23,884.91,89.13,133.27,,,14972.27,59.11,,,211.52,,,,,130.97,1854.41,13.27,21.99,,153.76,1499.64,,,,116.31778,,,10549.63,12.25,123.45,,,102.24,9.96,,,12.28,,16.32,111.56,,191.8628956,10.02,11.1240485,,12.3418,118.93,167.1146,123.81,1572.84,14.6379,97.7737908,166.16,215.8631,106.35,4.5969698,20.32,204.76,1064.652059,,,44.3775989,27.9128851,179.6104815,,,,,16.0256067,32.9214658,,17.7105636,23.9595318,5.3069662,,,30.6532546,22.3814,,,,41.13,36.9738,16.65,1788.06,,,282.06,,165.44,,,,12.8123,,14.35,24.02,31.44,6.9128598,13.09,,,10242.92,,112.11,,,,,10.247,,,208.47,17.6,,,,,,1608.73,,,,332.12,15.69,36.3306335,,100.9084738,,12.7667889,89.3212322,190.2612608,1.4372,,,
