Date,LU0094219127,FR0010213355,LU0568620131,FR0013296332,LU0987193264,LU0487547167,LU0839527339,LU0428380124,JE00BN2CJ301,IE00BYQDND46,DE000A1C5D13,LU0607983383,IE00BRJT7613,LU1694789378,LU0151325312,IE00BG1V1C27,LU1694789709,LU1946739494,LU1648456215,IE00B81TMV64,FR0010674978,LU0539144625,LU0113258742,LU2216205182,IE0033758917,LU1184248083,LU1365052627,LU1481584016,IE00BF5B2C87,LU0704114668,ES0161032000,IE00BJCX8K53,FR0010914572,IE00B80G9288,IE00B4Y6FV77,LU2386637925,LU1915690835,FR0011510056,LU1670722757,IE00BZ048579,FI4000233242,LU0853555893,IE00BJCXFM61,LU0329592371,LU0940006884,FR0013285038,LU0219455952,IE00BDZRX185,LU0566481197,LU1209899100,LU0700927352,LU0355584201,IE00B1FZS681,LU0832429905,LU0336683767,LU0231473439,LU0562248236,LU0210245469,LU0290358224,LU0227127726,IE00B503VV16,IE00B2R34Y72,LU0320897043,LU0996177563,IE00BFNM3G45,IE00BZ56RD98,LU1681038326,LU0174119775,IE00B5BMR087,IE00BYVQ9F29,IE00BYX8XD24,LU0225434405,LU0225434744,LU0594300500,LU0231204701,IE00BYW5Q791,LU0346390866,IE00BKM4GZ66,IE00BQT3WG13,IE00BTJRMP35,IE00BZCQB185,LU0181496059,IE00B5M1WJ87,IE00BFNM3D14,IE00BFMNHK08,LU2183143846,DE0002635307,FR0007054358,LU0318940003,LU0389811539,LU1482751903,IE00BJ5JS448,LU2146192377,LU1985812830,LU0463469121,IE00BFNM3J75,LU1548499802,LU1842711688,ES0116561038,LU1295556887,LU0348927095,LU2145462722,LU0346389348,IE00B1XNHC34,LU0196034820,LU1923621996,IE00BF12WY77,LU1079060882,LU1277647274,IE00B6YX4L58,LU1665238009,LU0474968459,LU1819479939,LU1822773807,ES0158867038,LU1529781624,LU1700711150,LU0366533882,IE00BFRSYK98,LU1684370999,LU1951223004,LU2129420225,LU2015349330,DE000A2T0VU5,LU0654531341,LU2091935150,LU1663901848,IE00BDCY2C68,LU0415391514,LU0302447452,IE00B6R52259,LU1985812756,LU0329207053,LU1668657197,LU0828813369,LU0280430405,LU0256845834,IE00BFLQFY02,IE00BJQ2XG97,LU2367661365,IE00BKPFD774
2019-12-19,138.7362,2270.27,1003.55,498.95,98.8,633.51,63.56,143.91,,11.75,19631.29,81.44,131.16,104.2,229.94,100.9014,103.57,,101.73,169.32,2268.44,14.78,25.7988,,166.1,1529.82,5621.24,114.35,1.0345,118.1517,9.8921,100.81,10515.75,14.12,102.37,,104.9,103.75,9.584,4.5771031,104.268,13.54,100.85,16.51,121.96,99.29,229.6512764,10.81,14.364337,87.87,14.9072,129.95,173.5904,132.41,1649.77,17.6499,102.1030168,177.94,228.1782,102.44,6.9238119,24.04,268.0,1664.2498485,5.3270748,22.3112301,86.0679981,51.680308,286.5386565,5.6351,6.8173,,,19.3677464,39.4461533,9.9672378,20.2673166,26.8600867,3.8716602,46.7624477,4.9538431,42.2124216,24.4352,5.9313,21.6838,,40.91,36.2163,26.56,2079.51,18.54,11.132,410.77,114.82,214.67,5.1670413,1205.18,27.3559298,13.1778,13.23,22.7,34.82,70.2,5.9938362,15.31,126.1467291,11.48,11298.83,108.7130587,107.85,13.6953,87.54,121.25,10.41,11.203,155.34,143.28,247.3,20.19,134.16,,,1693.54,,2245.93,,115.03,12.6001,586.35,21.363,49.1073573,103.693457,87.6648948,104.73,25.538798,99.555434,277.508411,2.0343,101.56,,
2019-12-20,138.7345,2270.2,1003.53,498.93,98.8,633.13,63.52,144.99,,11.76,19712.81,81.87,131.5,104.09,229.93,100.9213,103.46,,101.73,168.48,2268.55,14.78,25.8187,,166.12,1529.9,5626.98,114.35,1.0344,118.3678,9.8926,100.6,10515.65,14.13,102.34,,104.88,103.75,9.5895,4.5896985,104.288,13.53,100.64,16.51,122.04,99.29,230.4411856,10.81,14.4110542,88.04,14.9104,130.042,173.6119,132.47,1650.37,17.6493,102.3994601,178.02,228.2663,102.57,6.9663713,24.05,268.9,1676.6075752,5.3699544,22.5013946,86.693302,52.0711918,288.7886159,5.6598,6.8573,,,19.5131649,39.5946744,9.995648,20.3972565,26.9583891,3.8709681,46.9472494,4.9715719,42.4317064,24.5699,5.9816,21.8866,,41.24,36.5775,26.82,2095.69,18.66,11.223,413.29,115.52,215.19,5.2035106,1216.0,27.722587,13.1995,13.29,22.89,35.06,70.98,6.0293244,15.44,127.507662,11.62,11298.83,109.7987657,107.84,13.7851,88.16,122.03,10.44,11.2364,155.77,144.26,251.13,20.43,134.88,,,1707.82,,2259.34,,115.43,12.6605,591.1,21.4943,49.4274872,104.0160848,87.7948492,104.61,25.7469129,100.5609104,280.4915966,2.0479,101.73,,
2019-12-23,138.7295,2270.19,1003.5,498.93,98.79,632.79,63.48,144.85,,11.77,19759.32,82.11,131.37,104.06,229.92,100.8314,103.43,,101.71,169.36,2269.67,14.79,25.8449,,166.12,1529.67,5623.33,114.34,1.0346,118.3637,9.8926,100.6,10515.33,14.13,102.32,,104.88,103.73,9.5928,4.5881393,104.288,13.54,100.63,16.51,122.02,99.28,230.5524202,10.81,14.4164261,88.34,14.9163,130.044,173.5841,132.39,1649.5,17.6581,102.3920801,177.91,228.0632,102.46,6.9094473,24.05,269.16,1677.570554,5.3731828,22.4912626,86.8487774,52.3572803,288.971961,5.6723,6.853,,,19.5539335,39.4866793,10.0114696,20.4288096,27.0448578,3.8153621,47.1056782,4.9603675,42.4687443,24.6387,5.9768,21.8785,,41.22,36.5779,26.85,2090.19,18.76,11.195,414.03,115.52,214.8,5.2037094,1222.3,27.770554,13.204,13.32,22.95,35.08,71.27,6.0735347,15.43,127.2358576,11.66,11298.83,110.0720498,107.92,13.851,88.38,122.38,10.45,11.2447,156.18,143.78,252.67,20.62,134.92,,,1717.87,,2259.83,,115.96,12.7503,595.33,21.5675,49.4485425,104.1373227,87.8395876,104.19,25.8764922,100.7640888,280.4384008,2.0455,101.64,,
2019-12-24,138.7278,2270.19,1003.5,498.93,98.79,632.79,63.48,144.85,,11.77,19759.32,82.11,131.73,104.08,229.92,100.8731,103.45,,101.71,169.38,2270.22,14.79,25.8449,,166.14,1529.67,5622.01,114.34,1.0346,118.3422,9.8925,100.6,10515.33,14.15,102.36,,104.88,103.73,9.5952,4.5893055,104.288,13.54,100.64,16.51,122.02,99.28,230.6510355,10.81,14.4130071,88.34,14.9163,130.044,173.5841,132.39,1649.5,17.6581,102.3677971,177.91,228.0632,102.46,6.912678,24.06,269.16,1676.9382591,5.3725397,22.4711404,86.8645199,52.3448634,288.8640241,5.6727,6.851,,,19.5492961,39.4232115,10.0090953,20.432982,26.9806436,3.8462879,47.0945068,4.9329511,42.4586726,24.6428,5.9844,21.8785,,41.22,36.5556,26.95,2094.12,18.71,11.207,413.78,115.86,214.8,5.2052706,1222.3,27.763968,13.2007,13.32,22.95,35.06,71.08,6.0871531,15.45,127.2056827,11.68,11298.83,110.0459454,107.92,13.8541,88.38,122.57,10.45,11.2358,156.18,143.78,252.67,20.64,134.92,,,1717.87,,2259.83,,115.96,12.8606,594.92,21.5675,49.4503413,104.3470731,87.8459788,104.19,25.7982178,100.7401919,280.3718929,2.0448,101.67,,
2019-12-25,138.7278,2270.19,1003.5,498.93,98.79,632.79,63.48,144.85,,11.77,19759.32,82.11,131.73,104.08,229.92,100.8731,103.45,,101.71,169.38,2270.22,14.79,25.8449,,166.14,1529.67,5622.01,114.34,1.0346,118.3422,9.8925,100.6,10515.33,14.15,102.36,,104.88,103.73,9.5952,4.5893055,104.288,13.54,100.64,16.51,122.02,99.28,230.6510355,10.81,14.4130071,88.34,14.9163,130.044,173.5841,132.39,1649.5,17.6581,102.3677971,177.91,228.0632,102.46,6.912678,24.06,269.16,1676.9382591,5.3725397,22.4711404,86.8645199,52.3448634,288.8640241,5.6727,6.851,,,19.5492961,39.4232115,10.0090953,20.432982,26.9806436,3.8462879,47.0945068,4.9329511,42.4586726,24.6428,5.9844,21.8785,,41.22,36.5556,26.95,2094.12,18.71,11.207,413.78,115.86,214.8,5.2052706,1222.3,27.763968,13.2007,13.32,22.95,35.06,71.08,6.0871531,15.45,127.2056827,11.68,11298.83,110.0459454,107.92,13.8541,88.38,122.57,10.45,11.2358,156.18,143.78,252.67,20.64,134.92,,,1717.87,,2259.83,,115.96,12.8606,594.92,21.5675,49.4503413,104.3470731,87.8459788,104.19,25.7982178,100.7401919,280.3718929,2.0448,101.67,,
2019-12-26,138.7278,2270.14,1003.5,498.92,98.79,632.79,63.48,144.85,,11.77,19759.32,82.11,131.73,104.08,229.92,100.8702,103.45,,101.71,169.38,2270.22,14.79,25.8449,,166.14,1529.67,5622.01,114.34,1.0346,118.3422,9.8925,100.6,10515.33,14.15,102.37,,104.88,103.78,9.5952,4.5858161,104.288,13.54,100.64,16.51,122.02,99.28,230.4756659,10.81,14.4020485,88.34,14.9163,130.044,173.5841,132.39,1649.5,17.6581,102.2899643,177.91,228.0632,102.46,6.9074221,24.06,269.16,1675.6632419,5.3684548,22.454055,86.7984747,52.3050643,288.6443938,5.6727,6.851,,,19.6335461,39.0598542,10.0014852,20.5165601,26.9601296,3.8433635,47.0586997,4.9292004,42.4263902,24.6428,5.9844,21.8785,,41.22,36.5556,26.96,2094.12,18.8,11.207,413.78,115.86,214.8,5.2013129,1222.3,27.7428584,13.2007,13.32,22.95,35.06,71.36,6.0825248,15.45,127.1089651,11.68,11298.83,109.9622748,107.92,13.8541,88.38,122.57,10.45,11.2358,156.18,143.78,252.67,20.64,134.92,,,1717.87,,2259.83,,115.96,12.8606,594.92,21.5675,49.4127429,104.2677355,87.5392012,104.19,25.7786028,100.6635967,280.1587193,2.0448,101.67,,
2019-12-27,138.7226,2270.08,1003.44,498.91,98.79,630.68,63.27,146.59,,11.79,19841.3,81.69,131.73,104.04,230.04,100.8858,103.41,,101.8,169.38,2270.85,14.79,25.8363,,166.14,1530.06,5626.73,114.37,1.0348,118.407,9.8931,100.6,10514.73,14.17,102.42,,104.96,103.74,9.5986,4.5625695,104.304,13.55,100.64,16.51,122.03,99.28,229.5303984,10.82,14.3221128,88.48,14.916,130.196,173.727,132.61,1650.49,17.6599,101.7653743,178.21,228.4877,102.45,6.8672793,24.07,269.42,1675.2861487,5.3664589,22.4114402,87.0032453,52.2967048,288.469985,5.716,6.8867,,,19.6179828,39.1105538,9.9433611,20.558571,27.0892989,3.8573075,47.1546434,4.9230387,42.7547508,24.6687,5.9967,21.9462,,41.37,36.6309,26.9,2102.25,18.84,11.207,413.36,115.64,215.83,5.2013632,1238.29,27.7249574,13.2099,13.38,22.92,35.02,71.13,6.0669731,15.5,126.8719132,11.68,11298.83,109.8427875,107.92,13.9168,88.85,122.57,10.55,11.2621,156.09,143.87,252.72,20.54,136.16,,,1711.31,,2260.64,,116.44,12.8606,590.5,21.6538,49.4267462,104.3067541,87.074774,104.56,25.8527389,100.6966869,278.8978427,2.0501,101.67,,
2019-12-30,138.7174,2270.05,1003.4,498.9,98.78,632.54,63.45,145.09,,11.75,19745.22,81.55,130.98,104.34,230.07,100.8657,103.7,,101.77,169.58,2272.24,14.76,25.7606,,166.17,1529.3,5596.4,114.37,1.0351,118.1981,9.8926,100.6,10514.58,14.17,102.41,,104.96,103.74,9.6024,4.5473972,104.279,13.53,100.63,16.51,121.7,99.27,228.6998198,10.82,14.2893204,88.59,14.9286,129.739,173.449,132.07,1644.87,17.6587,101.4510687,177.48,227.6731,102.02,6.8975908,24.06,268.22,1659.7294506,5.3156508,22.212142,86.0895672,51.6989055,285.8068485,5.6748,6.855,,,19.5388301,39.1222898,9.9702482,20.5206809,27.0048233,3.9092834,46.9731685,4.9071116,42.6032185,24.5245,5.9451,21.7616,,41.02,36.303,26.67,2079.46,18.68,11.145,410.86,114.83,214.26,5.1574835,1230.26,27.5632286,13.16,13.27,22.8,34.8,70.33,6.0240114,15.39,125.498379,11.53,11298.83,109.2175082,107.99,13.8526,88.15,120.25,10.5,11.1922,154.19,142.69,251.3,20.41,134.64,,,1702.91,,2241.84,,115.8,12.8144,584.72,21.5176,49.036037,103.388885,87.23988,103.85,25.5370457,99.6042966,276.7301737,2.0399,101.65,,
2019-12-31,138.7155,2270.05,1003.39,498.89,98.78,633.3,63.53,145.12,,11.75,19745.22,81.6,130.69,104.33,230.14,100.9248,103.69,,101.78,169.55,2272.37,14.76,25.7934,,166.18,1529.4,5599.21,114.37,1.0346,118.1812,9.8933,100.61,10514.71,14.17,102.42,,104.96,103.74,9.5999,4.5398614,104.286,13.52,100.65,16.51,121.75,99.28,228.3338511,10.81,14.260576,88.58,14.9249,129.739,173.449,132.12,1643.96,17.6661,101.2749273,177.55,227.6731,102.03,6.8973215,24.06,268.93,1661.5808912,5.3226821,22.2121709,86.1551817,51.5911561,286.1151442,5.6891,6.8773,,,19.3856598,38.8425904,9.9422777,20.445813,26.8756872,3.9247052,46.7264781,4.8555911,42.314815,24.5026,5.9392,21.7411,,41.02,36.2707,26.7,2078.03,18.67,11.141,410.03,114.75,214.23,5.1595611,1212.65,27.4838053,13.1601,13.28,22.8,34.76,70.26,6.0230069,15.33,125.5880725,11.57,11307.12,109.0087008,108.03,13.7931,88.47,120.56,10.52,11.1922,154.19,142.91,251.08,20.42,134.85,,,1708.19,,2242.58,,115.8,12.643,585.47,21.3352,49.0179236,103.4050336,87.3219004,103.85,25.5416758,99.7880401,276.8692714,2.0399,101.72,,
2020-01-01,138.7155,2270.0,1003.39,498.89,98.78,633.3,63.53,145.12,,11.75,19745.22,81.6,130.69,104.33,230.14,100.9248,103.69,,101.78,169.55,2272.37,14.76,25.7934,,166.18,1529.4,5599.21,114.37,1.0346,118.1812,9.8933,100.61,10514.71,14.17,102.42,,104.96,103.77,9.5999,4.5398614,104.286,13.52,100.65,16.51,121.75,99.28,228.3338511,10.81,14.260576,88.58,14.9249,129.739,173.449,132.12,1643.96,17.6661,101.2749273,177.55,227.6731,102.03,6.8973215,24.06,268.93,1661.5808912,5.3226821,22.2121709,86.1551817,51.5911561,286.1151442,5.6891,6.8773,,,19.3856598,38.8425904,9.9422777,20.445813,26.8756872,3.9247052,46.7264781,4.8555911,42.314815,24.5026,5.9392,21.7411,,41.02,36.2707,26.7,2078.03,18.67,11.141,410.03,114.75,214.23,5.1595611,1212.65,27.4838053,13.1601,13.28,22.8,34.76,70.26,6.0230069,15.33,125.5880725,11.57,11307.12,109.0087008,108.03,13.7931,88.47,120.56,10.52,11.1922,154.19,142.91,251.08,20.42,134.85,,,1708.19,,2242.58,,115.8,12.643,585.47,21.3352,49.0179236,103.4050336,87.3219004,103.85,25.5416758,99.7880401,276.8692714,2.0399,101.72,,
2020-01-02,138.712,2269.97,1003.36,498.89,98.78,628.94,63.09,146.59,,11.83,19861.71,81.89,132.31,104.26,230.16,100.9234,103.63,,101.81,169.77,2274.68,14.78,25.8065,,166.24,1529.26,5617.7,114.34,1.0345,118.3445,9.8935,100.62,10513.95,14.18,102.43,,104.96,103.74,9.6053,4.5495038,104.315,13.53,100.65,16.5,121.97,99.27,229.2205718,10.82,14.290597,88.7,14.9265,129.826,173.5449,132.25,1647.06,17.6779,101.5221707,177.72,228.0975,102.01,6.9394687,24.08,270.27,1679.1176903,5.3813045,22.376481,87.7256367,52.3970997,289.1523548,5.7795,6.8912,,,19.9357171,39.4786122,10.0437446,20.9356277,27.247831,3.9850008,47.3896011,4.9109001,43.0726658,24.6973,5.9956,21.9309,,41.37,36.736,26.9,2101.62,18.94,11.17,413.26,116.31,215.96,5.2106947,1219.65,27.7296629,13.2241,13.42,22.95,35.26,71.61,6.1293626,15.46,127.2118375,11.6,11307.12,109.7312579,106.84,13.8711,89.06,124.07,10.55,11.2895,154.19,144.73,252.86,20.39,137.09,,,1705.76,,2272.12,,116.47,12.8239,588.09,21.5977,49.5136076,104.7138495,87.831066,103.85,25.9619639,100.6963517,280.1624445,2.0399,101.85,,
2020-01-03,138.7102,2269.9,1003.35,498.87,98.78,631.38,63.34,143.36,,11.8,19762.47,81.98,133.12,104.12,230.13,100.9975,103.48,,101.92,168.91,2274.45,14.82,25.8908,,166.35,1529.91,5640.74,114.43,1.0359,118.3003,9.8941,100.66,10513.44,14.18,102.54,,104.98,103.75,9.6116,4.5669931,104.356,13.6,100.69,16.51,122.23,99.26,230.1006451,10.82,14.3651911,88.58,14.9512,130.434,173.7869,132.85,1653.49,17.6874,101.8816262,178.54,229.2494,102.04,6.9486078,24.09,267.82,1671.5189401,5.3597302,22.190458,87.2307237,52.4938648,288.0598368,5.7282,6.8604,,,19.9371,39.1576825,10.0133323,20.8954422,27.223904,3.9884948,47.3648533,4.8865599,43.1612241,24.5419,5.9735,21.8383,,41.24,36.5433,26.87,2091.25,18.9,11.205,411.49,115.47,215.53,5.1964537,1237.64,27.7113151,13.1905,13.36,22.85,35.04,71.4,6.1197761,15.25,127.3878586,11.56,11307.12,109.5376159,106.91,13.7534,88.54,124.22,10.47,11.242,154.19,144.72,252.04,20.22,136.22,,,1691.35,,2264.16,,115.99,12.7598,585.86,21.4602,49.4091673,103.9846051,88.3167972,103.85,26.0185424,100.4288869,279.5313975,2.0399,101.8,,
2020-01-06,138.705,2269.88,1003.31,498.87,98.77,631.04,63.3,143.3,,11.79,19794.07,81.92,132.6,104.06,230.04,101.024,103.42,,101.88,168.98,2274.16,14.83,25.8822,,166.35,1529.86,5642.52,114.68,1.0368,118.2661,9.8938,100.67,10513.87,14.17,102.47,,105.04,103.76,9.61,4.5557788,104.356,13.62,100.7,16.51,122.26,99.27,229.5807948,10.82,14.3515478,88.54,14.9664,130.653,173.7611,132.85,1654.1,17.6756,101.7344363,178.53,229.2883,102.03,6.930768,24.09,268.14,1674.3159616,5.3676095,22.1617096,87.5807522,52.3346621,288.4460291,5.7632,6.8829,,,19.786363,38.3841144,9.9199923,20.7426145,26.876119,3.9678182,46.787599,4.7723206,42.7122695,24.4483,5.9503,21.7398,,41.08,36.3645,26.74,2083.91,18.87,11.193,409.81,114.86,216.07,5.1877985,1230.4,27.5436183,13.161,13.36,22.58,34.64,71.16,6.1042807,15.18,127.5925496,11.58,11307.12,109.3790863,107.0,13.8086,87.91,124.93,10.4,11.1968,155.34,144.35,250.36,20.38,137.23,,,1692.28,,2257.17,,114.8,12.6943,589.49,21.2727,49.2695632,103.5075233,87.8885868,102.71,25.8366646,99.5037786,278.4300542,2.007,101.68,,
2020-01-07,138.7032,2269.85,1003.3,498.86,98.77,629.01,63.1,143.46,,11.82,19852.93,81.98,132.49,104.09,230.05,100.9993,103.45,,101.9,169.26,2275.8,14.82,25.8675,,166.38,1529.66,5638.55,114.61,1.0365,118.233,9.895,100.67,10513.64,14.17,102.44,,104.97,103.74,9.613,4.5759506,104.374,13.61,100.7,16.51,122.24,99.27,230.8349177,10.83,14.458349,88.8,15.013,130.463,173.6933,132.68,1654.14,17.6756,102.1448325,178.3,228.7437,102.02,6.9084433,24.09,267.29,1676.8762462,5.376724,22.1738484,87.9423684,53.0079328,288.8954776,5.7624,6.857,,,20.0507487,38.7731578,9.9984486,20.8764734,27.0734472,4.0316904,47.127786,4.8220525,43.1428567,24.5154,5.9626,21.7783,,41.18,36.4295,26.88,2088.43,19.02,11.223,411.51,115.16,215.78,5.2056554,1250.05,27.7425534,13.1763,13.37,22.66,35.14,72.04,6.1215815,15.37,127.9424453,11.64,11307.12,109.2918384,107.03,13.8759,88.37,126.4,10.44,11.2078,157.27,144.51,251.38,20.28,137.28,,,1693.39,,2269.39,,115.38,12.8881,590.69,21.4176,49.4671896,103.987455,88.017476,104.48,26.2167578,100.4601747,281.0964185,2.0442,101.69,,
2020-01-08,138.7014,2269.82,1003.29,498.86,98.77,627.3,62.93,144.63,,11.87,19906.67,82.1,131.86,104.21,229.52,101.0132,103.57,,101.83,170.22,2275.17,14.82,25.8289,,166.35,1529.2,5637.93,114.53,1.0364,118.2902,9.8948,100.66,10513.7,14.17,102.36,,104.99,103.71,9.576,4.5830545,104.346,13.61,100.69,16.5,122.08,99.27,231.47303,10.83,14.5006549,89.01,15.0318,130.213,173.5993,132.5,1651.56,17.6683,102.3533844,178.07,228.3833,101.98,6.8972452,24.09,268.46,1688.7962177,5.4167459,22.3414013,88.7769848,53.2681155,290.9087533,5.8055,6.8804,,,20.0463666,39.1124488,10.0006997,20.8018152,27.0056665,3.9916462,47.0382731,4.8348707,43.2003248,24.474,5.9708,21.8128,,41.25,36.5583,27.01,2097.18,19.14,11.195,411.96,115.29,217.08,5.2274341,1257.43,27.8976354,13.2005,13.42,22.78,35.32,72.6,6.1560063,15.31,128.7230352,11.71,11307.12,109.7558807,107.08,13.8889,89.09,127.75,10.45,11.2363,157.79,145.99,250.94,20.43,138.35,,,1702.32,,2276.24,,115.55,12.9268,596.57,21.516,49.6298214,104.0270626,88.1836472,103.06,26.3867383,101.4999074,282.6276883,2.0072,101.97,,
2020-01-09,138.6996,2269.8,1003.28,498.85,98.77,625.1,62.71,146.19,,11.93,19943.66,82.07,132.56,104.29,230.06,101.1456,103.65,,101.83,170.85,2281.99,14.8,25.7896,,166.38,1528.78,5613.56,114.24,1.036,118.2902,9.8944,100.65,10513.05,14.19,102.39,,105.03,103.72,9.6134,4.5919239,104.321,13.58,100.68,16.5,121.89,99.26,232.0596458,10.84,14.5357932,89.26,15.0432,130.049,173.4787,132.3,1649.71,17.6846,102.4380667,177.79,228.1332,101.96,6.9653922,24.1,269.35,1702.8245698,5.4620125,22.5099838,89.6837934,53.9526967,293.3551334,5.8556,6.9092,,,20.3921378,39.9916483,10.1420261,21.1307223,27.4892142,4.0632055,47.8715343,4.9540105,44.1092569,24.5533,5.9885,21.8887,,41.38,36.7973,27.21,2102.77,19.34,11.22,414.69,115.43,218.79,5.265477,1265.77,28.1833035,13.2531,13.52,22.87,35.51,73.44,6.1995161,15.48,129.9818642,11.83,11307.12,109.9590186,107.16,13.8893,89.64,129.97,10.46,11.3158,159.37,147.41,251.93,20.51,139.56,,,1719.22,,2292.83,,116.15,13.0932,599.76,21.663,50.044594,104.2304852,87.5839396,104.56,26.8052129,102.2849456,284.2919811,2.0356,102.23,,
2020-01-10,138.6978,2269.74,1003.26,498.84,98.77,624.68,62.67,146.42,,11.91,19928.76,82.16,133.03,104.35,230.05,101.1388,103.71,,101.89,170.2,2284.67,14.8,25.7879,,166.49,1529.03,5620.11,114.23,1.036,118.356,9.8942,100.68,10512.99,14.21,102.45,,105.21,103.74,9.6231,4.5882334,104.349,13.6,100.71,16.5,121.98,99.26,232.1246048,10.84,14.5014666,89.3,15.0222,130.217,173.5352,132.51,1652.0,17.6982,102.3743562,178.07,228.6635,101.99,6.9174878,24.12,268.26,1696.1733684,5.4425153,22.4257545,89.3648685,54.132714,292.2246947,5.8399,6.9018,,,20.4257415,40.3565861,10.1768782,21.1275952,27.5669226,4.0660723,48.0033719,4.9794718,44.3163006,24.5491,5.978,21.8672,,41.33,36.7354,27.2,2100.15,19.37,11.237,414.06,115.14,219.32,5.2550844,1274.39,28.2721056,13.2536,13.5,22.98,35.49,73.47,6.2130247,15.53,129.6899612,11.84,11307.12,110.3619909,107.23,13.9553,89.86,130.65,10.5,11.3199,159.5,147.07,252.14,20.42,139.52,,,1716.02,,2287.07,,116.1,13.2403,599.4,21.7704,49.9749508,103.7933603,87.484876,104.59,26.9043908,102.4346436,284.7816265,2.0409,102.33,,
2020-01-13,138.6925,2269.71,1003.22,498.83,98.76,623.61,62.56,147.13,,11.97,19953.13,81.97,133.04,104.52,230.07,101.2959,103.87,,101.88,171.17,2285.61,14.8,25.7933,,166.51,1528.57,5600.86,114.32,1.0368,118.3407,9.8946,100.7,10512.65,14.21,102.47,,105.21,103.75,9.6232,4.5792326,104.356,13.62,100.73,16.5,121.82,99.26,231.8177023,10.84,14.4979695,89.23,15.0436,129.769,173.3483,132.01,1649.7,17.712,102.2024083,177.4,228.0009,101.97,6.9302814,24.12,268.99,1704.1219182,5.4719791,22.5316999,90.2327796,53.9958942,293.7149418,5.9073,6.9353,,,20.6660933,40.6855291,10.2926305,21.3037693,27.7660324,4.1179504,48.3508444,5.0084515,44.6615741,24.5195,5.9679,21.8199,,41.25,36.6394,27.17,2096.26,19.52,11.272,415.82,115.04,220.27,5.2695394,1269.45,28.2373738,13.2609,13.61,22.96,35.81,73.93,6.2669187,15.47,130.9571081,11.85,11307.12,110.6861944,107.33,13.9242,90.06,132.77,10.52,11.3345,159.5,148.06,252.38,20.33,141.46,,,1701.8,,2295.29,,115.38,13.232,596.22,21.7732,50.1326551,103.653795,87.0279052,104.59,26.944059,102.4952004,283.9275124,2.0409,102.5,,
2020-01-14,138.6907,2269.69,1003.21,498.83,98.76,622.9,62.49,147.65,,11.97,19919.7,81.97,133.54,104.44,230.04,101.3996,103.79,,101.91,171.08,2285.62,14.8,25.8032,,166.55,1528.51,5609.39,114.2,1.0362,118.3463,9.8954,100.72,10512.38,14.22,102.48,,105.21,103.75,9.6219,4.5848588,104.378,13.61,100.75,16.49,121.87,99.25,232.1516934,10.84,14.5294645,89.19,15.061,129.955,173.3637,132.15,1649.74,17.7136,102.3224391,177.59,228.4449,101.95,6.9342494,24.13,269.62,1704.1601322,5.4700726,22.5703884,89.9638839,53.895087,293.6281485,5.8827,6.934,,,20.6355063,40.8034542,10.2772914,21.2019711,27.8060525,4.1087586,48.39786,5.0337148,44.9143708,24.5637,5.9858,21.8728,,41.37,36.5962,27.3,2102.28,19.58,11.322,418.15,115.12,219.29,5.2754964,1291.62,28.3142524,13.2665,13.61,23.04,35.98,74.23,6.3357748,15.43,131.2310301,11.86,11307.12,111.4766914,107.36,13.9793,90.32,131.53,10.53,11.3395,160.22,147.78,252.57,20.44,141.14,,,1712.76,,2298.78,,115.74,13.2633,596.42,21.9719,50.1980494,103.7529877,87.0385572,104.76,26.9655265,102.9167777,284.2934367,2.0497,102.43,,
2020-01-15,138.6889,2269.67,1003.19,498.82,98.76,621.33,62.33,147.27,,11.96,19941.67,82.45,134.02,104.23,230.01,101.5069,103.58,,101.95,170.94,2284.54,14.82,25.8618,,166.58,1528.83,5622.05,114.21,1.0377,118.307,9.8957,100.74,10512.97,14.22,102.54,,105.35,103.75,9.6149,4.5736975,104.398,13.65,100.77,16.5,122.0,99.26,232.1014283,10.85,14.4997259,89.28,15.0686,130.119,173.4437,132.37,1652.91,17.7273,102.0661614,177.89,228.7567,101.96,6.9442115,24.14,269.5,1702.5912676,5.4636154,22.5497886,89.7443313,54.0909406,293.3910732,5.8834,6.9556,,,20.588992,40.8730947,10.2227573,21.0014892,27.6027002,4.0772661,48.0193401,5.0260097,44.5812654,24.5339,5.9853,21.9058,,41.38,36.54,27.48,2098.16,19.54,11.342,417.97,114.41,219.6,5.2679483,1287.35,28.4712759,13.2431,13.62,23.14,35.55,73.88,6.3214303,15.44,131.6493864,11.88,11318.36,111.8226176,107.37,13.9999,90.83,132.32,10.57,11.2987,159.05,148.46,253.52,20.6,141.95,,,1723.91,,2290.39,,115.6,13.3282,598.71,21.9225,50.0934838,103.3036531,86.84043,104.21,26.9916663,103.2229471,285.8874796,2.0659,102.56,,
